"","IM00","IM02","IM04","IM06","IM09","IM12","IM18","IM24","IM48"
"Hs.74124",0.888096841,0.957207079,0.980770078,0.895917731,0.861752333,0.910611652,0.914231169,0.872420744,0.92582736
"Hs.744",0.94370872,0.82557908,0.587986599,0.51421834,0.420631805,0.406472156,0.357378257,0.393520859,0.423122292
"Hs.74471",0.529345467,0.48349238,0.498375398,0.524322053,0.484998088,0.483728511,0.483796905,0.501193988,0.503054885
"Hs.74615",1.076561715,1.243903566,1.904753687,2.361514534,2.952402778,2.493783721,3.050027764,4.010268281,3.369795095
"Hs.74647",1.031442429,1.026732729,1.012414473,1.027988559,1.000706168,1.000533522,1.008678909,1.012863708,1.021104583
"Hs.75093",0.755449987,0.755961602,0.804054688,0.8082102,0.85355624,0.967789072,1.205386379,0.783316355,0.779486
"Hs.75160",3.348848392,3.441991763,3.039593043,3.065363826,3.129280999,3.633459383,4.243184384,4.938567019,4.932634987
"Hs.75189",1.003174446,0.990082885,0.910235015,0.905225379,0.86195162,0.871375451,0.858122418,0.668375588,0.657696922
"Hs.75262",1.501549626,1.496937726,1.849646267,1.874591712,2.290602064,1.962178173,2.52612743,3.236905941,3.274547536
"Hs.75294",1.347236338,1.3998174,1.299890683,1.326489697,1.236886553,1.281922936,1.185217744,1.139025953,1.167638852
"Hs.75527",0.781624767,0.803417159,0.690536432,0.646204541,0.535107009,0.66314506,0.618213926,0.587447259,0.670625512
"Hs.75599",0.267655109,0.271657974,0.257065858,0.265237037,0.224186161,0.240319032,0.228483668,0.248431267,0.24244303
"Hs.75615",0.60422035,0.62931584,0.621216226,0.63831772,0.546152445,0.584476947,0.566728076,0.566986294,0.558130679
"Hs.75640",1.125737913,1.15708931,1.17446752,1.109141806,1.234719529,1.132884732,1.122637867,1.132220619,1.11538707
"Hs.75643",0.07029089,0.070436851,0.066781616,0.073925156,0.061399969,0.075555063,0.071901799,0.055090362,0.074622388
"Hs.75703",1.153882455,1.049453603,1.017872781,1.030193851,1.042967405,1.090638191,1.03719375,1.04093819,1.109413667
"Hs.75799",0.74937089,0.836758502,0.815417773,0.820051123,0.720653319,0.847883229,0.86105946,0.703486414,0.833511444
"Hs.75969",0.78943169,1.951638508,2.905111051,2.788071863,3.000507787,2.664047574,3.432732494,2.707157785,2.47885422
"Hs.76111",0.87111703,0.845229757,0.812615674,0.838166207,0.817541284,0.807883712,0.793031516,0.67691899,0.710512424
"Hs.7636",0.582061246,0.593040985,0.551274026,0.615618118,0.519646596,0.553372934,0.542383045,0.448526278,0.533620648
"Hs.765",0.521426448,0.552242116,0.530286402,0.524442225,0.486631893,0.540745746,0.514001171,0.446648311,0.506242194
"Hs.76686",0.64991904,0.613894301,0.601493627,0.550069661,0.51136187,0.47541882,0.479083054,0.36474879,0.445404529
"Hs.767",1.182525163,1.121746484,1.107539285,1.104979671,1.125095011,1.13692063,1.145074141,1.150970522,1.174943309
